zipcode,statecode,county,city_town,climate Zone
59270,MT,RICHLAND,SIDNEY,6B
59273,MT,VALLEY,VANDALIA,6B
59274,MT,MCCONE,VIDA,6B
59275,MT,SHERIDAN,WESTBY,6B
59276,MT,DANIELS,WHITETAIL,6B
59301,MT,CUSTER,MILES CITY,6B
59311,MT,CARTER,ALZADA,6B
59313,MT,FALLON,BAKER,6B
59314,MT,POWDER RIVER,BIDDLE,6B
59315,MT,DAWSON,BLOOMFIELD,6B
59316,MT,CARTER,BOYES,6B
59317,MT,POWDER RIVER,BROADUS,6B
59319,MT,CARTER,CAPITOL,6B
59323,MT,ROSEBUD,COLSTRIP,6B
59324,MT,CARTER,EKALAKA,6B
59326,MT,PRAIRIE,FALLON,6B
59327,MT,ROSEBUD,FORSYTH,6B
59330,MT,DAWSON,GLENDIVE,6B
59332,MT,CARTER,HAMMOND,6B
59333,MT,ROSEBUD,HATHAWAY,6B
59336,MT,CUSTER,ISMAY,6B
59337,MT,GARFIELD,JORDAN,6B
59338,MT,CUSTER,KINSEY,6B
59339,MT,DAWSON,LINDSAY,6B
59341,MT,PRAIRIE,MILDRED,6B
59344,MT,FALLON,PLEVNA,6B
59345,MT,POWDER RIVER,POWDERVILLE,6B
59347,MT,ROSEBUD,ROSEBUD,6B
59349,MT,PRAIRIE,TERRY,6B
59351,MT,CUSTER,VOLBORG,6B
59353,MT,WIBAUX,WIBAUX,6B
59354,MT,FALLON,WILLARD,6B
59401,MT,CASCADE,GREAT FALLS,6B
59402,MT,CASCADE,MALMSTROM AFB,6B
59403,MT,CASCADE,GREAT FALLS,6B
59404,MT,CASCADE,GREAT FALLS,6B
59405,MT,CASCADE,GREAT FALLS,6B
59406,MT,CASCADE,GREAT FALLS,6B
59410,MT,LEWIS AND CLARK,AUGUSTA,6B
59411,MT,GLACIER,BABB,6B
59412,MT,CASCADE,BELT,6B
59414,MT,CASCADE,BLACK EAGLE,6B
59416,MT,PONDERA,BRADY,6B
59417,MT,GLACIER,BROWNING,6B
59419,MT,TETON,BYNUM,6B
59420,MT,CHOUTEAU,CARTER,6B
59421,MT,CASCADE,CASCADE,6B
59422,MT,TETON,CHOTEAU,6B
59424,MT,FERGUS,COFFEE CREEK,6B
59425,MT,PONDERA,CONRAD,6B
59427,MT,GLACIER,CUT BANK,6B
59430,MT,FERGUS,DENTON,6B
59432,MT,PONDERA,DUPUYER,6B
59433,MT,TETON,DUTTON,6B
59434,MT,GLACIER,EAST GLACIER PARK,6B
59435,MT,TOOLE,ETHRIDGE,6B
59436,MT,TETON,FAIRFIELD,6B
59440,MT,CHOUTEAU,FLOWEREE,6B
59441,MT,FERGUS,FOREST GROVE,6B
59442,MT,CHOUTEAU,FORT BENTON,6B
59443,MT,CASCADE,FORT SHAW,6B
59444,MT,TOOLE,GALATA,6B
59446,MT,CHOUTEAU,GERALDINE,6B
59447,MT,JUDITH BASIN,GEYSER,6B
59448,MT,PONDERA,HEART BUTTE,6B
59450,MT,CHOUTEAU,HIGHWOOD,6B
59451,MT,FERGUS,HILGER,6B
59452,MT,JUDITH BASIN,HOBSON,6B
59453,MT,WHEATLAND,JUDITH GAP,6B
59454,MT,TOOLE,KEVIN,6B
59457,MT,FERGUS,LEWISTOWN,6B
59460,MT,CHOUTEAU,LOMA,6B
59462,MT,JUDITH BASIN,MOCCASIN,6B
59463,MT,CASCADE,MONARCH,6B
59464,MT,FERGUS,MOORE,6B
59465,MT,CASCADE,NEIHART,6B
59466,MT,TOOLE,OILMONT,6B
59467,MT,TETON,PENDROY,6B
59468,MT,TETON,POWER,6B
59469,MT,JUDITH BASIN,RAYNESFORD,6B
59471,MT,FERGUS,ROY,6B
59472,MT,CASCADE,SAND COULEE,6B
59474,MT,TOOLE,SHELBY,6B
59477,MT,CASCADE,SIMMS,6B
59479,MT,JUDITH BASIN,STANFORD,6B
59480,MT,CASCADE,STOCKETT,6B
59482,MT,TOOLE,SUNBURST,6B
59483,MT,CASCADE,SUN RIVER,6B
59484,MT,TOOLE,SWEET GRASS,6B
59485,MT,CASCADE,ULM,6B
59486,MT,PONDERA,VALIER,6B
59487,MT,CASCADE,VAUGHN,6B
59489,MT,FERGUS,WINIFRED,6B
59501,MT,HILL,HAVRE,6B
59520,MT,CHOUTEAU,BIG SANDY,6B
59521,MT,HILL,BOX ELDER,6B
59522,MT,LIBERTY,CHESTER,6B
59523,MT,BLAINE,CHINOOK,6B
59524,MT,PHILLIPS,DODSON,6B
59525,MT,HILL,GILDFORD,6B
59526,MT,BLAINE,HARLEM,6B
59527,MT,BLAINE,HAYS,6B
59528,MT,HILL,HINGHAM,6B
59529,MT,BLAINE,HOGELAND,6B
59530,MT,HILL,INVERNESS,6B
59531,MT,LIBERTY,JOPLIN,6B
59532,MT,HILL,KREMLIN,6B
59537,MT,PHILLIPS,LORING,6B
59538,MT,PHILLIPS,MALTA,6B
59540,MT,HILL,RUDYARD,6B
59542,MT,BLAINE,TURNER,6B
59544,MT,PHILLIPS,WHITEWATER,6B
59545,MT,LIBERTY,WHITLASH,6B
59546,MT,PHILLIPS,ZORTMAN,6B
59547,MT,BLAINE,ZURICH,6B
59601,MT,LEWIS AND CLARK,HELENA,6B
59602,MT,LEWIS AND CLARK,HELENA,6B
59604,MT,LEWIS AND CLARK,HELENA,6B
59620,MT,LEWIS AND CLARK,HELENA,6B
59624,MT,LEWIS AND CLARK,HELENA,6B
59625,MT,LEWIS AND CLARK,HELENA,6B
59626,MT,LEWIS AND CLARK,HELENA,6B
59631,MT,JEFFERSON,BASIN,6B
59632,MT,JEFFERSON,BOULDER,6B
59633,MT,LEWIS AND CLARK,CANYON CREEK,6B
59634,MT,JEFFERSON,CLANCY,6B
59635,MT,LEWIS AND CLARK,EAST HELENA,6B
59636,MT,LEWIS AND CLARK,FORT HARRISON,6B
59638,MT,JEFFERSON,JEFFERSON CITY,6B
59639,MT,LEWIS AND CLARK,LINCOLN,6B
59640,MT,LEWIS AND CLARK,MARYSVILLE,6B
59642,MT,MEAGHER,RINGLING,6B
59643,MT,BROADWATER,TOSTON,6B
59644,MT,BROADWATER,TOWNSEND,6B
59645,MT,MEAGHER,WHITE SULPHUR SPRINGS,6B
59647,MT,BROADWATER,WINSTON,6B
59648,MT,LEWIS AND CLARK,WOLF CREEK,6B
59701,MT,SILVER BOW,BUTTE,6B
59702,MT,SILVER BOW,BUTTE,6B
59703,MT,SILVER BOW,BUTTE,6B
59707,MT,SILVER BOW,BUTTE,6B
59710,MT,MADISON,ALDER,6B
59711,MT,DEER LODGE,ANACONDA,6B
59713,MT,POWELL,AVON,6B
59714,MT,GALLATIN,BELGRADE,6B
59715,MT,GALLATIN,BOZEMAN,6B
59716,MT,GALLATIN,BIG SKY,6B
59717,MT,GALLATIN,BOZEMAN,6B
59718,MT,GALLATIN,BOZEMAN,6B
59719,MT,GALLATIN,BOZEMAN,6B
59720,MT,MADISON,CAMERON,6B
59721,MT,JEFFERSON,CARDWELL,6B
59722,MT,POWELL,DEER LODGE,6B
59724,MT,BEAVERHEAD,DELL,6B
59725,MT,BEAVERHEAD,DILLON,6B
59727,MT,SILVER BOW,DIVIDE,6B
59728,MT,POWELL,ELLISTON,6B
59729,MT,MADISON,ENNIS,6B
59730,MT,GALLATIN,GALLATIN GATEWAY,6B
59731,MT,POWELL,GARRISON,6B
59732,MT,BEAVERHEAD,GLEN,6B
59733,MT,POWELL,GOLD CREEK,6B
59735,MT,MADISON,HARRISON,6B
59736,MT,BEAVERHEAD,JACKSON,6B
59739,MT,BEAVERHEAD,LIMA,6B
59740,MT,MADISON,MC ALLISTER,6B
59741,MT,GALLATIN,MANHATTAN,6B
59743,MT,SILVER BOW,MELROSE,6B
59745,MT,MADISON,NORRIS,6B
59746,MT,BEAVERHEAD,POLARIS,6B
59747,MT,MADISON,PONY,6B
59748,MT,SILVER BOW,RAMSAY,6B
59749,MT,MADISON,SHERIDAN,6B
59750,MT,SILVER BOW,BUTTE,6B
59751,MT,MADISON,SILVER STAR,6B
59752,MT,GALLATIN,THREE FORKS,6B
59754,MT,MADISON,TWIN BRIDGES,6B
59755,MT,MADISON,VIRGINIA CITY,6B
59756,MT,DEER LODGE,WARM SPRINGS,6B
59758,MT,GALLATIN,WEST YELLOWSTONE,6B
59759,MT,JEFFERSON,WHITEHALL,6B
59760,MT,GALLATIN,WILLOW CREEK,6B
59761,MT,BEAVERHEAD,WISDOM,6B
59762,MT,BEAVERHEAD,WISE RIVER,6B
59771,MT,GALLATIN,BOZEMAN,6B
59772,MT,GALLATIN,BOZEMAN,6B
59801,MT,MISSOULA,MISSOULA,6B
59802,MT,MISSOULA,MISSOULA,6B
59803,MT,MISSOULA,MISSOULA,6B
59804,MT,MISSOULA,MISSOULA,6B
59806,MT,MISSOULA,MISSOULA,6B
59807,MT,MISSOULA,MISSOULA,6B
59808,MT,MISSOULA,MISSOULA,6B
59812,MT,MISSOULA,MISSOULA,6B
59820,MT,MINERAL,ALBERTON,6B
59821,MT,LAKE,ARLEE,6B
59823,MT,MISSOULA,BONNER,6B
59824,MT,LAKE,CHARLO,6B
59825,MT,MISSOULA,CLINTON,6B
59826,MT,MISSOULA,CONDON,6B
59827,MT,RAVALLI,CONNER,6B
59828,MT,RAVALLI,CORVALLIS,6B
59829,MT,RAVALLI,DARBY,6B
59830,MT,MINERAL,DE BORGIA,6B
59831,MT,SANDERS,DIXON,6B
59832,MT,GRANITE,DRUMMOND,6B
59833,MT,RAVALLI,FLORENCE,6B
59834,MT,MISSOULA,FRENCHTOWN,6B
59837,MT,GRANITE,HALL,6B
59840,MT,RAVALLI,HAMILTON,6B
59841,MT,RAVALLI,PINESDALE,6B
59842,MT,MINERAL,HAUGAN,6B
59843,MT,POWELL,HELMVILLE,6B
59844,MT,SANDERS,HERON,6B
59845,MT,SANDERS,HOT SPRINGS,6B
59846,MT,MISSOULA,HUSON,6B
59847,MT,MISSOULA,LOLO,6B
59848,MT,SANDERS,LONEPINE,6B
59851,MT,MISSOULA,MILLTOWN,6B
59853,MT,SANDERS,NOXON,6B
59854,MT,POWELL,OVANDO,6B
59855,MT,LAKE,PABLO,6B
59856,MT,SANDERS,PARADISE,6B
59858,MT,GRANITE,PHILIPSBURG,6B
59859,MT,SANDERS,PLAINS,6B
59860,MT,LAKE,POLSON,6B
59863,MT,LAKE,RAVALLI,6B
59864,MT,LAKE,RONAN,6B
59865,MT,LAKE,SAINT IGNATIUS,6B
59866,MT,MINERAL,SAINT REGIS,6B
59868,MT,MISSOULA,SEELEY LAKE,6B
59870,MT,RAVALLI,STEVENSVILLE,6B
59871,MT,RAVALLI,SULA,6B
59872,MT,MINERAL,SUPERIOR,6B
59873,MT,SANDERS,THOMPSON FALLS,6B
59874,MT,SANDERS,TROUT CREEK,6B
59875,MT,RAVALLI,VICTOR,6B
59901,MT,FLATHEAD,KALISPELL,6B
59903,MT,FLATHEAD,KALISPELL,6B
59904,MT,FLATHEAD,KALISPELL,6B
59910,MT,LAKE,BIG ARM,6B
59911,MT,FLATHEAD,BIGFORK,6B
59912,MT,FLATHEAD,COLUMBIA FALLS,6B
59913,MT,FLATHEAD,CORAM,6B
59914,MT,LAKE,DAYTON,6B
59915,MT,LAKE,ELMO,6B
59916,MT,FLATHEAD,ESSEX,6B
59917,MT,LINCOLN,EUREKA,6B
59918,MT,LINCOLN,FORTINE,6B
59919,MT,FLATHEAD,HUNGRY HORSE,6B
59920,MT,FLATHEAD,KILA,6B
59922,MT,FLATHEAD,LAKESIDE,6B
59923,MT,LINCOLN,LIBBY,6B
59925,MT,FLATHEAD,MARION,6B
59926,MT,FLATHEAD,MARTIN CITY,6B
59927,MT,FLATHEAD,OLNEY,6B
59928,MT,FLATHEAD,POLEBRIDGE,6B
59929,MT,LAKE,PROCTOR,6B
59930,MT,LINCOLN,REXFORD,6B
59931,MT,LAKE,ROLLINS,6B
59932,MT,FLATHEAD,SOMERS,6B
59933,MT,LINCOLN,STRYKER,6B
59934,MT,LINCOLN,TREGO,6B
59935,MT,LINCOLN,TROY,6B
59936,MT,FLATHEAD,WEST GLACIER,6B
59937,MT,FLATHEAD,WHITEFISH,6B
60001,IL,MCHENRY,ALDEN,5A
60002,IL,LAKE,ANTIOCH,5A
60004,IL,COOK,ARLINGTON HEIGHTS,5A
60005,IL,COOK,ARLINGTON HEIGHTS,5A
60006,IL,COOK,ARLINGTON HEIGHTS,5A
60007,IL,COOK,ELK GROVE VILLAGE,5A
60008,IL,COOK,ROLLING MEADOWS,5A
60009,IL,COOK,ELK GROVE VILLAGE,5A
60010,IL,LAKE,BARRINGTON,5A
60011,IL,LAKE,BARRINGTON,5A
60012,IL,MCHENRY,CRYSTAL LAKE,5A
60013,IL,MCHENRY,CARY,5A
60014,IL,MCHENRY,CRYSTAL LAKE,5A
60015,IL,LAKE,DEERFIELD,5A
60016,IL,COOK,DES PLAINES,5A
60017,IL,COOK,DES PLAINES,5A
60018,IL,COOK,DES PLAINES,5A
60019,IL,COOK,DES PLAINES,5A
60020,IL,LAKE,FOX LAKE,5A
60021,IL,MCHENRY,FOX RIVER GROVE,5A
60022,IL,COOK,GLENCOE,5A
60025,IL,COOK,GLENVIEW,5A
60026,IL,COOK,GLENVIEW,5A
60029,IL,COOK,GOLF,5A
60030,IL,LAKE,GRAYSLAKE,5A
60031,IL,LAKE,GURNEE,5A
60033,IL,MCHENRY,HARVARD,5A
60034,IL,MCHENRY,HEBRON,5A
60035,IL,LAKE,HIGHLAND PARK,5A
60037,IL,LAKE,FORT SHERIDAN,5A
60038,IL,COOK,PALATINE,5A
60039,IL,MCHENRY,CRYSTAL LAKE,5A
60040,IL,LAKE,HIGHWOOD,5A
60041,IL,LAKE,INGLESIDE,5A
60042,IL,LAKE,ISLAND LAKE,5A
60043,IL,COOK,KENILWORTH,5A
60044,IL,LAKE,LAKE BLUFF,5A
60045,IL,LAKE,LAKE FOREST,5A
60046,IL,LAKE,LAKE VILLA,5A
60047,IL,LAKE,LAKE ZURICH,5A
60048,IL,LAKE,LIBERTYVILLE,5A
60050,IL,MCHENRY,MCHENRY,5A
60051,IL,MCHENRY,MCHENRY,5A
60053,IL,COOK,MORTON GROVE,5A
60055,IL,COOK,PALATINE,5A
60056,IL,COOK,MOUNT PROSPECT,5A
60060,IL,LAKE,MUNDELEIN,5A
60061,IL,LAKE,VERNON HILLS,5A
60062,IL,COOK,NORTHBROOK,5A
60064,IL,LAKE,NORTH CHICAGO,5A
60065,IL,COOK,NORTHBROOK,5A
60067,IL,COOK,PALATINE,5A
60068,IL,COOK,PARK RIDGE,5A
60069,IL,LAKE,LINCOLNSHIRE,5A
60070,IL,COOK,PROSPECT HEIGHTS,5A
60071,IL,MCHENRY,RICHMOND,5A
60072,IL,MCHENRY,RINGWOOD,5A
60073,IL,LAKE,ROUND LAKE,5A
60074,IL,COOK,PALATINE,5A
60075,IL,LAKE,RUSSELL,5A
60076,IL,COOK,SKOKIE,5A
60077,IL,COOK,SKOKIE,5A
60078,IL,COOK,PALATINE,5A
60079,IL,LAKE,WAUKEGAN,5A
60081,IL,MCHENRY,SPRING GROVE,5A
60082,IL,COOK,TECHNY,5A
60083,IL,LAKE,WADSWORTH,5A
60084,IL,LAKE,WAUCONDA,5A
60085,IL,LAKE,WAUKEGAN,5A
60087,IL,LAKE,WAUKEGAN,5A
60088,IL,LAKE,GREAT LAKES,5A
60089,IL,LAKE,BUFFALO GROVE,5A
60090,IL,COOK,WHEELING,5A
60091,IL,COOK,WILMETTE,5A
60093,IL,COOK,WINNETKA,5A
60094,IL,COOK,PALATINE,5A
60095,IL,COOK,PALATINE,5A
60096,IL,LAKE,WINTHROP HARBOR,5A
60097,IL,MCHENRY,WONDER LAKE,5A
60098,IL,MCHENRY,WOODSTOCK,5A
60099,IL,LAKE,ZION,5A
60101,IL,DUPAGE,ADDISON,5A
60102,IL,MCHENRY,ALGONQUIN,5A
60103,IL,DUPAGE,BARTLETT,5A
60104,IL,COOK,BELLWOOD,5A
60105,IL,DUPAGE,BENSENVILLE,5A
60106,IL,DUPAGE,BENSENVILLE,5A
60107,IL,COOK,STREAMWOOD,5A
60108,IL,DUPAGE,BLOOMINGDALE,5A
60109,IL,KANE,BURLINGTON,5A
60110,IL,KANE,CARPENTERSVILLE,5A
60111,IL,DEKALB,CLARE,5A
60112,IL,DEKALB,CORTLAND,5A
60113,IL,OGLE,CRESTON,5A
60115,IL,DEKALB,DEKALB,5A
60116,IL,DUPAGE,CAROL STREAM,5A
60118,IL,KANE,DUNDEE,5A
60119,IL,KANE,ELBURN,5A
60120,IL,KANE,ELGIN,5A
60121,IL,KANE,ELGIN,5A
60123,IL,KANE,ELGIN,5A
60124,IL,KANE,ELGIN,5A
60126,IL,DUPAGE,ELMHURST,5A
60128,IL,DUPAGE,CAROL STREAM,5A
60129,IL,DEKALB,ESMOND,5A
60130,IL,COOK,FOREST PARK,5A
60131,IL,COOK,FRANKLIN PARK,5A
60132,IL,DUPAGE,CAROL STREAM,5A
60133,IL,COOK,HANOVER PARK,5A
60134,IL,KANE,GENEVA,5A
60135,IL,DEKALB,GENOA,5A
60136,IL,KANE,GILBERTS,5A
60137,IL,DUPAGE,GLEN ELLYN,5A
60138,IL,DUPAGE,GLEN ELLYN,5A
60139,IL,DUPAGE,GLENDALE HEIGHTS,5A
60140,IL,KANE,HAMPSHIRE,5A
60141,IL,COOK,HINES,5A
60142,IL,MCHENRY,HUNTLEY,5A
60143,IL,DUPAGE,ITASCA,5A
60144,IL,KANE,KANEVILLE,5A
60145,IL,DEKALB,KINGSTON,5A
60146,IL,DEKALB,KIRKLAND,5A
60147,IL,KANE,LAFOX,5A
60148,IL,DUPAGE,LOMBARD,5A
60150,IL,DEKALB,MALTA,5A
60151,IL,KANE,MAPLE PARK,5A
60152,IL,MCHENRY,MARENGO,5A
60153,IL,COOK,MAYWOOD,5A
60154,IL,COOK,WESTCHESTER,5A
60155,IL,COOK,BROADVIEW,5A
60156,IL,MCHENRY,LAKE IN THE HILLS,5A
60157,IL,DUPAGE,MEDINAH,5A
60159,IL,COOK,SCHAUMBURG,5A
60160,IL,COOK,MELROSE PARK,5A
60161,IL,COOK,MELROSE PARK,5A
60162,IL,COOK,HILLSIDE,5A
60163,IL,COOK,BERKELEY,5A
60164,IL,COOK,MELROSE PARK,5A
60165,IL,COOK,STONE PARK,5A
60168,IL,COOK,SCHAUMBURG,5A
60169,IL,COOK,HOFFMAN ESTATES,5A
60170,IL,KANE,ELGIN,5A
60171,IL,COOK,RIVER GROVE,5A
60172,IL,DUPAGE,ROSELLE,5A
60173,IL,COOK,SCHAUMBURG,5A
60174,IL,KANE,SAINT CHARLES,5A
60175,IL,KANE,SAINT CHARLES,5A
60176,IL,COOK,SCHILLER PARK,5A
60177,IL,KANE,SOUTH ELGIN,5A
60178,IL,DEKALB,SYCAMORE,5A
60179,IL,COOK,HOFFMAN ESTATES,5A
60180,IL,MCHENRY,UNION,5A
60181,IL,DUPAGE,VILLA PARK,5A
60183,IL,KANE,WASCO,5A
60184,IL,DUPAGE,WAYNE,5A
60185,IL,DUPAGE,WEST CHICAGO,5A
60186,IL,DUPAGE,WEST CHICAGO,5A
60187,IL,DUPAGE,WHEATON,5A
60188,IL,DUPAGE,CAROL STREAM,5A
60189,IL,DUPAGE,WHEATON,5A
60190,IL,DUPAGE,WINFIELD,5A
60191,IL,DUPAGE,WOOD DALE,5A
60192,IL,COOK,HOFFMAN ESTATES,5A
60193,IL,COOK,SCHAUMBURG,5A
60194,IL,COOK,SCHAUMBURG,5A
60195,IL,COOK,SCHAUMBURG,5A
60196,IL,COOK,SCHAUMBURG,5A
60197,IL,DUPAGE,CAROL STREAM,5A
60199,IL,DUPAGE,CAROL STREAM,5A
60201,IL,COOK,EVANSTON,5A
60202,IL,COOK,EVANSTON,5A
60203,IL,COOK,EVANSTON,5A
60204,IL,COOK,EVANSTON,5A
60208,IL,COOK,EVANSTON,5A
60290,IL,COOK,CHICAGO,5A
60301,IL,COOK,OAK PARK,5A
60302,IL,COOK,OAK PARK,5A
60303,IL,COOK,OAK PARK,5A
60304,IL,COOK,OAK PARK,5A
60305,IL,COOK,RIVER FOREST,5A
60401,IL,WILL,BEECHER,5A
60402,IL,COOK,BERWYN,5A
60403,IL,WILL,CREST HILL,5A
60404,IL,WILL,SHOREWOOD,5A
60406,IL,COOK,BLUE ISLAND,5A
60407,IL,GRUNDY,BRACEVILLE,5A
60408,IL,WILL,BRAIDWOOD,5A
60409,IL,COOK,CALUMET CITY,5A
60410,IL,WILL,CHANNAHON,5A
60411,IL,COOK,CHICAGO HEIGHTS,5A
60412,IL,COOK,CHICAGO HEIGHTS,5A
60415,IL,COOK,CHICAGO RIDGE,5A
60416,IL,GRUNDY,COAL CITY,5A
60417,IL,WILL,CRETE,5A
60419,IL,COOK,DOLTON,5A
60420,IL,LIVINGSTON,DWIGHT,5A
60421,IL,WILL,ELWOOD,5A
60422,IL,COOK,FLOSSMOOR,5A
60423,IL,WILL,FRANKFORT,5A
60424,IL,GRUNDY,GARDNER,5A
60425,IL,COOK,GLENWOOD,5A
60426,IL,COOK,HARVEY,5A
60428,IL,COOK,MARKHAM,5A
60429,IL,COOK,HAZEL CREST,5A
60430,IL,COOK,HOMEWOOD,5A
60431,IL,WILL,JOLIET,5A
60432,IL,WILL,JOLIET,5A
60433,IL,WILL,JOLIET,5A
60434,IL,WILL,JOLIET,5A
60435,IL,WILL,JOLIET,5A
60436,IL,WILL,JOLIET,5A
60437,IL,GRUNDY,KINSMAN,5A
60438,IL,COOK,LANSING,5A
60439,IL,COOK,LEMONT,5A
60440,IL,WILL,BOLINGBROOK,5A
60441,IL,WILL,LOCKPORT,5A
60442,IL,WILL,MANHATTAN,5A
60443,IL,COOK,MATTESON,5A
60444,IL,GRUNDY,MAZON,5A
60445,IL,COOK,MIDLOTHIAN,5A
60446,IL,WILL,ROMEOVILLE,5A
60447,IL,GRUNDY,MINOOKA,5A
60448,IL,WILL,MOKENA,5A
60449,IL,WILL,MONEE,5A
60450,IL,GRUNDY,MORRIS,5A
60451,IL,WILL,NEW LENOX,5A
60452,IL,COOK,OAK FOREST,5A
60453,IL,COOK,OAK LAWN,5A
60454,IL,COOK,OAK LAWN,5A
60455,IL,COOK,BRIDGEVIEW,5A
60456,IL,COOK,HOMETOWN,5A
60457,IL,COOK,HICKORY HILLS,5A
60458,IL,COOK,JUSTICE,5A
60459,IL,COOK,BURBANK,5A
60460,IL,LIVINGSTON,ODELL,5A
60461,IL,COOK,OLYMPIA FIELDS,5A
60462,IL,COOK,ORLAND PARK,5A
60463,IL,COOK,PALOS HEIGHTS,5A
60464,IL,COOK,PALOS PARK,5A
60465,IL,COOK,PALOS HILLS,5A
60466,IL,COOK,PARK FOREST,5A
60467,IL,COOK,ORLAND PARK,5A
60468,IL,WILL,PEOTONE,5A
60469,IL,COOK,POSEN,5A
60470,IL,LA SALLE,RANSOM,5A
60471,IL,COOK,RICHTON PARK,5A
60472,IL,COOK,ROBBINS,5A
60473,IL,COOK,SOUTH HOLLAND,5A
60474,IL,GRUNDY,SOUTH WILMINGTON,5A
60475,IL,COOK,STEGER,5A
60476,IL,COOK,THORNTON,5A
60477,IL,COOK,TINLEY PARK,5A
60478,IL,COOK,COUNTRY CLUB HILLS,5A
60479,IL,GRUNDY,VERONA,5A
60480,IL,COOK,WILLOW SPRINGS,5A
60481,IL,WILL,WILMINGTON,5A
60482,IL,COOK,WORTH,5A
60484,IL,WILL,UNIVERSITY PARK,5A
60487,IL,COOK,TINLEY PARK,5A
60490,IL,WILL,BOLINGBROOK,5A
60491,IL,WILL,HOMER GLEN,5A
60499,IL,COOK,BEDFORD PARK,5A
60501,IL,COOK,SUMMIT ARGO,5A
60502,IL,DUPAGE,AURORA,5A
60503,IL,WILL,AURORA,5A
60504,IL,DUPAGE,AURORA,5A
60505,IL,KANE,AURORA,5A
60506,IL,KANE,AURORA,5A
60507,IL,KANE,AURORA,5A
60510,IL,KANE,BATAVIA,5A
60511,IL,KANE,BIG ROCK,5A
60512,IL,KENDALL,BRISTOL,5A
60513,IL,COOK,BROOKFIELD,5A
60514,IL,DUPAGE,CLARENDON HILLS,5A
60515,IL,DUPAGE,DOWNERS GROVE,5A
60516,IL,DUPAGE,DOWNERS GROVE,5A
60517,IL,DUPAGE,WOODRIDGE,5A
60518,IL,LA SALLE,EARLVILLE,5A
60519,IL,DUPAGE,EOLA,5A
60520,IL,DEKALB,HINCKLEY,5A
60521,IL,DUPAGE,HINSDALE,5A
60522,IL,DUPAGE,HINSDALE,5A
60523,IL,DUPAGE,OAK BROOK,5A
60525,IL,COOK,LA GRANGE,5A
60526,IL,COOK,LA GRANGE PARK,5A
60527,IL,DUPAGE,WILLOWBROOK,5A
60530,IL,LEE,LEE,5A
60531,IL,LA SALLE,LELAND,5A
60532,IL,DUPAGE,LISLE,5A
60534,IL,COOK,LYONS,5A
60536,IL,KENDALL,MILLBROOK,5A
60537,IL,KENDALL,MILLINGTON,5A
60538,IL,KENDALL,MONTGOMERY,5A
60539,IL,KANE,MOOSEHEART,5A
60540,IL,DUPAGE,NAPERVILLE,5A
60541,IL,KENDALL,NEWARK,5A
60542,IL,KANE,NORTH AURORA,5A
60543,IL,KENDALL,OSWEGO,5A
60544,IL,WILL,PLAINFIELD,5A
60545,IL,KENDALL,PLANO,5A
60546,IL,COOK,RIVERSIDE,5A
60548,IL,DEKALB,SANDWICH,5A
60549,IL,LA SALLE,SERENA,5A
60550,IL,DEKALB,SHABBONA,5A
60551,IL,LA SALLE,SHERIDAN,5A
60552,IL,DEKALB,SOMONAUK,5A
60553,IL,LEE,STEWARD,5A
60554,IL,KANE,SUGAR GROVE,5A
60555,IL,DUPAGE,WARRENVILLE,5A
60556,IL,DEKALB,WATERMAN,5A
60557,IL,LA SALLE,WEDRON,5A
60558,IL,COOK,WESTERN SPRINGS,5A
60559,IL,DUPAGE,WESTMONT,5A
60560,IL,KENDALL,YORKVILLE,5A
60561,IL,DUPAGE,DARIEN,5A
60563,IL,DUPAGE,NAPERVILLE,5A
60564,IL,WILL,NAPERVILLE,5A
60565,IL,DUPAGE,NAPERVILLE,5A
60566,IL,DUPAGE,NAPERVILLE,5A
60567,IL,DUPAGE,NAPERVILLE,5A
60585,IL,WILL,PLAINFIELD,5A
60586,IL,WILL,PLAINFIELD,5A
60598,IL,DUPAGE,AURORA,5A
60601,IL,COOK,CHICAGO,5A
60602,IL,COOK,CHICAGO,5A
60603,IL,COOK,CHICAGO,5A
60604,IL,COOK,CHICAGO,5A
60605,IL,COOK,CHICAGO,5A
60606,IL,COOK,CHICAGO,5A
60607,IL,COOK,CHICAGO,5A
60608,IL,COOK,CHICAGO,5A
60609,IL,COOK,CHICAGO,5A
60610,IL,COOK,CHICAGO,5A
60611,IL,COOK,CHICAGO,5A
60612,IL,COOK,CHICAGO,5A
60613,IL,COOK,CHICAGO,5A
60614,IL,COOK,CHICAGO,5A
60615,IL,COOK,CHICAGO,5A
60616,IL,COOK,CHICAGO,5A
60617,IL,COOK,CHICAGO,5A
60618,IL,COOK,CHICAGO,5A
60619,IL,COOK,CHICAGO,5A
60620,IL,COOK,CHICAGO,5A
60621,IL,COOK,CHICAGO,5A
60622,IL,COOK,CHICAGO,5A
60623,IL,COOK,CHICAGO,5A
60624,IL,COOK,CHICAGO,5A
60625,IL,COOK,CHICAGO,5A
60626,IL,COOK,CHICAGO,5A
60628,IL,COOK,CHICAGO,5A
60629,IL,COOK,CHICAGO,5A
60630,IL,COOK,CHICAGO,5A
60631,IL,COOK,CHICAGO,5A
60632,IL,COOK,CHICAGO,5A
60633,IL,COOK,CHICAGO,5A
60634,IL,COOK,CHICAGO,5A
60636,IL,COOK,CHICAGO,5A
60637,IL,COOK,CHICAGO,5A
